imageId,age
234,49.5349
235,38.64824
236,68.63198
237,63.444405
238,47.404495
239,67.75012
240,75.82734
241,65.32082
242,50.264534
243,33.201195
244,43.009113
245,66.913414
246,71.48871
247,53.6298
248,54.582535
249,49.18624
250,63.849953
251,45.22824
252,74.44722
253,74.48456
254,45.525887
255,35.990326
256,87.20246
257,47.118458
258,23.53351
259,50.960514
260,51.61974
261,41.29905
262,85.70415
263,56.320824
264,68.453094
265,64.07665
266,31.563372
267,31.286564
268,59.665268
269,83.95319
270,77.07897
271,37.458347
272,73.75771
273,80.94831
274,42.043983
275,65.49849
276,30.348381
277,58.309517
278,69.4132
279,28.269331
280,60.095894
281,62.551094
282,84.10189
283,78.12697
284,25.755243
285,80.76054
286,69.08294
287,86.72494
288,79.58427
289,89.786705
290,70.75078
291,73.49504
292,54.11221
293,47.950195
294,63.64511
295,73.34455
296,73.32835
297,52.753315
298,37.99613
299,26.936602
300,66.81698
301,83.88492
302,64.06001
303,27.090849
304,73.07786
305,47.354706
306,36.429585
307,32.91652
308,45.504105
309,76.244286
310,42.014275
311,27.98874
312,49.29441
313,26.465815
314,38.54228
315,32.759586
316,54.31502
317,52.467175
318,82.63955
319,42.806725
320,32.57884
321,97.41827
322,34.505264
323,63.882835
324,82.46447
325,79.06425
326,41.00845
327,59.365993
328,34.952217
329,64.12009
330,32.173973
331,57.155716
332,27.669691
333,75.89416
334,39.68403
335,51.149315
336,67.427444
337,54.389984
338,64.805466
339,50.761497
340,35.719086
341,31.065042
342,53.29103
343,53.999825
344,64.61935
345,57.299847
346,70.083626
347,43.025314
348,55.00493
349,45.324013
350,42.09932
351,33.68709
352,39.333492
353,42.220657
354,52.034504
355,41.493317
356,47.348446
357,25.407022
358,32.495995
359,39.615067
360,48.11994
361,81.37516
362,52.40525
363,60.257267
364,85.64149
365,27.448898
366,68.23002
367,35.98854
368,77.3326
369,90.048065
370,66.43723
371,77.03393
372,40.63002
373,64.6271
374,55.231377
375,26.071482
376,80.85723
377,84.19425
378,60.149452
379,34.579674
380,79.4616
381,37.433296
382,44.414658
383,63.04036
384,36.28945
385,85.06732
386,86.853226
387,78.720375
388,42.804142
389,41.874847
390,49.770706
391,45.727814
392,81.13676
393,66.9467
394,31.38089
395,47.263588
396,73.08933
397,61.166313
398,47.52108
399,24.039692
400,73.38485
401,65.79493
402,39.48387
403,81.089874
404,34.323658
405,57.156395
406,73.988014
407,60.480343
408,56.822845
409,76.98815
410,69.88458
411,39.951797
412,57.059345
413,67.234344
414,58.73328
415,37.40322
416,52.746323
417,58.25618
418,61.696083
419,71.71837
420,85.09174
421,75.82227
422,31.876705
423,65.92542
424,77.15711
425,42.20728
426,38.61734
427,77.74876
428,35.43895
429,78.33514
430,87.74229
431,28.979013
432,46.728947
433,65.73112
434,62.656914
435,55.79731
436,67.489044
437,41.170082
438,44.882874
439,40.99595
440,62.035454
441,62.19155
442,26.658201
443,52.67314
444,60.3437
445,46.387268
446,55.826492
447,56.38317
448,59.764153
449,65.47322
450,44.28527
451,62.14828
452,57.145615
453,36.295395
454,64.88738
455,43.088882
456,23.454693
457,76.582275
458,60.979164
459,56.39251
460,26.82868
461,60.04363
462,74.441635
463,55.40207
464,46.497726
465,66.21289
466,46.94902
467,32.34093
468,79.96024
469,63.68571
470,58.221027
471,54.67974
472,87.39688
473,69.46378
474,67.87459
475,55.874466
476,48.78108
477,57.532417
478,74.820816
479,73.8404
480,56.01187
481,65.6675
482,29.570444
483,38.94058
484,44.352837
485,43.53865
486,35.60749
487,60.78025
488,58.704605
489,77.11799
490,80.726616
491,44.623985
492,38.68932
493,39.070267
494,36.895958
495,77.547
496,46.232193
497,39.31418
498,57.20459
499,68.678276
500,88.6081
501,84.937004
502,48.741745
503,41.58548
504,75.84324
505,55.202103
506,70.3845
507,38.935745
508,77.80317
509,36.08822
510,33.447052
511,43.400352
512,51.338337
513,65.47167
514,62.537228
515,47.049267
516,76.398796
517,68.27894
518,46.168
519,50.292812
520,60.2586
521,55.08863
522,37.331566
523,55.73088
524,38.350792
525,44.337257
526,70.59399
527,78.951904
528,67.512764
529,26.770025
530,40.399727
531,48.906837
532,43.955673
533,63.46593
534,52.583824
535,32.98523
536,54.141685
537,59.29711
538,78.80729
539,64.68105
540,36.84669
541,55.578686
542,34.628155
543,56.590103
544,79.865715
545,66.33316
546,31.92839
547,37.704895
548,30.379843
549,78.50342
550,52.33303
551,36.86309
552,50.1603
553,53.714886
554,59.895184
555,39.350487
556,57.83483
557,36.293274
558,38.937683
559,75.44932
560,88.002556
561,66.16131
562,48.90542
563,45.852776
564,68.804596
565,30.787786
566,57.241318
567,75.32134
568,48.441406
569,54.97226
570,41.553226
571,71.070786
572,65.125465
573,29.099524
574,95.174355
575,39.020363
576,64.39025
577,50.640594
578,38.132015
579,84.948265
580,41.89336
581,43.158257
582,46.173645
583,51.048714
584,77.4031
585,37.876617
586,69.864044
587,61.19007
588,57.447113
589,85.53593
590,61.720486
591,34.124138
592,72.70382
593,59.519096
594,62.13923
595,54.13345
596,37.083
597,41.556644
598,73.071945
599,96.00845
600,52.989998
601,33.730595
602,78.74658
603,72.7185
604,26.543245
605,75.537796
606,73.4343
607,33.26576
608,59.93588
609,75.66685
610,81.37945
611,63.975643
612,59.087296
613,48.975826
614,73.85019
615,69.090935
616,53.56607
617,68.042656
618,66.91444
619,33.51062
620,56.56806
621,73.81657
622,27.011227
623,67.19431
624,71.37299
625,52.0428
626,46.563057
627,57.528763
628,56.461937
629,51.026962
630,76.58506
631,40.32647
632,43.19583
633,58.12536
634,85.25001
635,29.21007
636,81.064514
637,30.555449
638,43.204403
639,29.540554
640,63.87577
641,65.348
642,30.493458
643,45.15097
644,61.001335
645,32.643776
646,72.93148
647,34.402683
648,72.14349
649,67.29058
650,69.01843
651,78.881035
652,43.671078
653,51.392628
654,65.93047
655,56.954674
656,62.58359
657,70.684494
658,80.610634
659,64.38595
660,76.34637
661,25.842075
662,48.59076
663,45.26713
664,75.40069
665,56.626373
666,41.937477
667,27.922033
668,60.738945
669,32.920242
670,60.623276
671,77.91474
672,63.98393
673,49.172855
674,63.349644
675,54.063675
676,36.00432
677,73.17507
678,70.37566
679,29.306044
680,33.865738
681,74.77423
682,60.67361
683,38.266224
684,33.37595
685,39.948883
686,64.93345
687,33.313576
688,73.73037
689,49.932755
690,78.56625
691,58.80412
692,74.03437
693,61.375984
694,71.74994
695,65.248276
696,69.37986
697,66.21799
698,78.538
699,89.34378
700,49.93943
701,73.613045
702,55.757362
703,44.78518
704,78.25495
705,50.769085
706,37.19304
707,87.87693
708,22.925524
709,71.76843
710,33.908257
711,37.56165
712,30.107618
713,46.79688
714,73.45143
715,50.61499
716,39.200333
717,32.66411
718,52.399708
719,64.15375
720,59.06398
721,54.6385
722,77.75202
723,35.775646
724,57.275085
725,69.10743
726,56.9702
727,35.01385
728,35.188675
729,29.496653
730,67.74856
731,76.71518
732,74.37348
733,59.52702
734,32.56348
735,87.62684
736,66.52755
737,35.477142
738,51.048035
739,75.46936
740,28.251682
741,64.064384
742,77.689835
743,82.04839
744,77.36219
745,29.933
746,83.804436
747,54.56561
748,63.775154
749,37.50197
750,58.579353
751,44.969597
752,66.21814
753,56.06166
754,76.670845
755,80.513466
756,27.81563
757,66.09817
758,59.305267
759,34.299362
760,65.29186
761,42.63965
762,51.56816
763,79.34138
764,59.121407
765,24.217701
766,59.800255
767,32.301643
768,77.37388
769,70.14817
770,27.376783
771,63.21807
772,45.432014
773,67.19615
774,38.48389
775,57.010967
776,60.0607
777,63.410633
778,79.24705
779,34.6101
780,30.73768
781,30.823097
782,27.829865
783,30.128561
784,78.90646
785,30.275717
786,46.546448
787,53.57221
788,36.21688
789,47.849197
790,47.692833
791,68.545135
792,40.10305
793,35.165257
794,28.883867
795,31.807821
796,78.04954
797,64.83036
798,24.168142
799,55.567314
800,58.812088
801,44.735886
802,77.54723
803,33.4673
804,45.41394
805,43.50743
806,37.665638
807,46.638718
808,47.142124
809,33.061398
810,60.629906
811,55.5997
812,77.90684
813,84.41816
814,50.983475
815,29.523558
816,85.10218
817,67.580696
818,84.44827
819,70.28922
820,56.041153
821,63.566784
822,35.37565
823,56.233067
824,55.85641
825,56.9422
826,48.652954
827,36.767105
828,47.55311
829,60.13926
830,32.999504
831,71.85053
832,60.651653
833,71.51307
834,62.23815
835,62.671143
836,73.57535
837,44.663414
838,39.9905
839,86.82351
840,57.981644
841,53.435444
842,35.189766
843,58.25383
844,37.073498
845,77.00201
846,74.01095
847,56.208725
848,54.52575
849,38.87453
850,40.324425
851,47.610542
852,31.54311
853,63.306656
854,73.30607
855,29.496807
856,45.946594
857,61.392338
858,68.77124
859,74.8249
860,70.50504
861,34.421143
862,53.92756
863,54.776398
864,72.15606
865,84.06628
866,69.78404
867,67.80611
868,54.522835
869,45.896225
870,36.92386
871,64.517685
872,69.6109
873,72.71395
874,28.86647
875,53.872055
876,60.30052
877,76.18076
878,64.48817
879,28.817194
880,70.77952
881,85.27706
882,75.75869
883,26.933672
884,45.52076
885,46.447525
886,67.735054
887,60.022552
888,75.772026
889,30.87401
890,82.84623
891,42.753304
892,65.500145
893,40.669266
894,40.471832
895,43.97953
896,53.40841
897,60.970627
898,73.18857
899,44.956024
900,79.83979
901,58.81663
902,53.79693
903,36.9123
904,48.776245
905,25.929625
906,57.3231
907,80.6318
908,33.873085
909,45.796124
910,63.054646
911,64.37579
912,54.063812
913,31.611158
914,31.753504
915,70.56491
916,28.879045
917,44.805225
918,47.525097
919,74.11616
920,71.484474
921,79.5027
922,34.93387
923,83.257645
924,61.033615
925,32.0787
926,68.72986
927,52.800274
928,33.592888
929,46.249374
930,68.50376
931,52.762306
932,46.13262
933,70.28345
934,42.42302
935,57.031445
936,47.154488
937,48.924156
938,39.138046
939,80.16482
940,62.88863
941,59.384552
942,40.21775
943,58.135548
944,63.932575
945,34.762894
946,61.805984
947,41.547783
948,50.524788
949,44.7108
950,47.358475
951,57.979843
952,63.36698
953,41.7229
954,62.75326
955,48.621216
956,38.437916
957,71.08039
958,26.312452
959,53.312862
960,64.11008
961,37.538883
962,64.38863
963,26.729836
964,69.68654
965,34.9755
966,36.494217
967,105.77808
968,67.452095
969,58.8154
970,27.970495
971,75.39483
972,58.661987
973,68.239174
974,80.38423
975,34.09806
976,51.621853
977,78.87557
978,84.06882
979,61.47928
980,70.2681
981,42.13627
982,70.7192
983,42.317722
984,46.306908
985,57.739677
986,61.134155
987,34.04574
988,67.72693
989,68.75109
990,57.76275
991,87.76348
992,53.822586
993,28.96822
994,73.96537
995,25.820541
996,45.41219
997,51.38595
998,74.229454
999,37.293285
1000,93.850746
1001,36.238766
1002,44.632286
1003,54.29575
1004,37.56096
1005,39.373802
1006,66.33832
1007,42.87365
1008,74.78542
1009,42.217606
1010,37.8266
1011,45.803757
1012,46.487274
1013,55.287743
1014,62.98116
1015,61.074364
1016,56.79098
1017,28.286695
1018,54.08967
1019,62.379528
1020,50.581913
1021,67.42365
1022,28.051113
1023,37.428505
1024,27.609224
1025,72.10955
1026,36.780045
1027,36.879536
1028,70.87171
1029,31.149555
1030,41.474342
1031,22.918005
1032,42.210754
1033,45.65932
1034,75.10339
1035,59.838802
1036,64.11411
1037,73.03777
1038,50.823853
1039,36.270863
1040,37.41463
1041,72.26763
1042,80.02932
1043,83.22314
1044,58.86096
1045,56.105766
1046,58.55272
1047,68.92671
1048,90.665764
1049,56.521164
1050,50.977028
1051,40.440006
1052,66.93133
1053,30.774115
1054,77.14064
1055,72.69045
1056,66.36553
1057,47.95327
1058,63.751472
1059,41.5648
1060,33.551052
1061,46.204903
1062,24.765417
1063,45.380013
1064,65.692055
1065,91.00405
1066,35.432228
1067,30.874992
1068,53.26138
1069,41.309875
1070,44.097267
1071,41.8815
1072,62.56592
1073,55.586456
1074,74.63265
1075,85.44583
1076,72.88247
1077,76.8141
1078,50.81499
1079,46.421898
1080,75.57016
1081,43.49638
1082,47.20606
1083,69.11051
1084,34.925846
1085,76.193596
1086,64.23483
1087,50.644176
1088,83.23829
1089,57.502937
1090,95.09791
1091,52.100864
1092,48.39971
1093,40.06374
1094,34.509872
1095,69.660484
1096,36.902763
1097,71.264
1098,46.438995
1099,41.27271
1100,57.67803
1101,81.472145
1102,58.3378
1103,61.709755
1104,48.952377
1105,46.008614
1106,51.521824
1107,34.18785
1108,90.961334
1109,60.92765
1110,51.775833
1111,67.98662
1112,64.3104
1113,37.980392
1114,70.73649
1115,64.68058
1116,66.721886
1117,61.224915
1118,38.086086
1119,49.372406
1120,78.38988
1121,42.663364
1122,46.87773
1123,65.13463
1124,62.48345
1125,72.198166
1126,74.69825
1127,51.437172
1128,41.73192
1129,41.903286
1130,30.142765
1131,44.244728
1132,51.135857
1133,35.455406
1134,63.807472
1135,45.0895
1136,31.23203
1137,69.59546
1138,35.20804
1139,28.080606
1140,67.7134
1141,59.81023
1142,54.61989
1143,58.010777
1144,32.29976
1145,82.499695
1146,47.161575
1147,67.895905
1148,67.391785
1149,84.9284
1150,49.125954
1151,58.765465
1152,57.408653
1153,70.07223
1154,39.344772
1155,41.760674
1156,78.984
1157,32.76507
1158,71.98408
1159,27.223251
1160,82.881546
1161,48.55107
1162,34.166748
1163,40.789665
1164,51.305794
1165,50.25686
1166,71.59531
1167,57.561066
1168,60.91302
1169,49.66163
1170,46.22978
1171,79.7638
1172,56.13323
1173,68.30164
1174,89.58487
1175,55.5864
1176,76.37238
1177,68.334236
1178,39.84082
1179,37.673306
1180,31.50582
1181,71.23133
1182,44.00473
1183,61.531376
1184,76.49506
1185,43.012478
1186,49.760513
1187,73.39107
1188,52.836403
1189,57.415413
1190,54.85753
1191,55.81607
1192,56.0738
1193,62.00053
1194,37.523544
1195,29.576143
1196,60.176865
1197,51.849052
1198,46.64676
1199,60.999752
1200,55.706493
1201,38.4429
1202,63.458405
1203,45.29138
1204,80.50916
1205,89.832344
1206,38.304153
1207,50.125175
1208,47.6867
1209,88.05798
1210,80.20536
1211,60.86355
1212,68.79965
1213,43.319336
1214,59.56392
1215,70.87359
1216,70.482155
1217,72.378204
1218,56.903877
1219,59.25012
1220,28.587019
1221,31.97308
1222,32.159374
1223,32.71666
1224,82.056816
1225,43.51371
1226,71.43754
1227,44.412178
1228,38.288445
1229,38.43266
1230,38.0306
1231,73.10412
1232,72.76596
1233,60.753395
1234,63.207146
1235,29.649414
1236,52.18753
1237,50.905437
1238,70.19561
1239,36.844154
1240,25.727247
1241,34.844223
1242,63.5456
1243,46.023087
1244,49.681046
1245,36.79925
1246,71.817314
1247,46.765327
1248,74.55211
1249,60.913296
1250,34.588898
1251,22.144377
1252,76.251015
1253,70.17181
1254,49.2724
1255,68.55747
1256,74.32658
1257,55.09521
1258,87.27866
1259,48.231026
1260,85.69425
1261,106.083275
1262,82.096825
1263,54.96469
1264,29.257908
1265,68.015594
1266,46.284378
1267,59.201324
1268,69.000374
1269,64.911064
1270,47.93433
1271,67.51404
1272,42.124123
1273,59.91308
1274,77.35323
1275,35.121178
1276,91.85073
1277,64.79689
1278,64.36214
1279,67.82818
1280,52.97019
1281,31.850395
1282,78.16999
1283,44.357864
1284,45.02481
1285,64.26944
1286,52.458652
1287,60.459534
1288,42.76963
1289,40.99834
1290,65.92441
1291,32.706
1292,31.39106
1293,62.8572
1294,41.005493
1295,78.65641
1296,51.268936
1297,69.99667
1298,64.84565
1299,60.639675
1300,28.368319
1301,26.795444
1302,39.582275
1303,61.972706
1304,79.18821
1305,93.05001
1306,29.571547
1307,60.15566
1308,31.59521
1309,71.85403
1310,37.290638
1311,90.10719
1312,72.88152
1313,74.85175
1314,37.55518
1315,78.93333
1316,76.18958
1317,74.11413
1318,74.61439
1319,42.39776
1320,76.683975
1321,34.844364
1322,78.34686
1323,61.44746
1324,53.245926
1325,91.215294
1326,58.819134
1327,54.08397
1328,80.9755
1329,25.457594
1330,27.142122
1331,25.261452
1332,52.285316
1333,46.837044
1334,37.079433
1335,54.085243
1336,73.57701
1337,56.82725
1338,53.40885
1339,27.345644
1340,68.91085
1341,62.5877
1342,41.699795
1343,46.947372
1344,46.915096
1345,61.378334
1346,53.304558
1347,42.706516
1348,73.513756
1349,56.413315
1350,35.283913
1351,49.578552
1352,27.828035
1353,42.540543
1354,60.155277
1355,73.355736
1356,54.394623
1357,92.22958
1358,64.479836
1359,32.947617
1360,72.8015
1361,37.791073
1362,60.649307
1363,43.76506
1364,58.308884
1365,50.719734
1366,76.24381
1367,37.019108
1368,60.723698
1369,35.00572
1370,68.01734
1371,88.85525
1372,32.318653
1373,47.24908
1374,49.284546
1375,49.789085
1376,56.13822
1377,36.09022
1378,32.228016
1379,48.274624
1380,47.802925
1381,66.49761
1382,73.244804
1383,75.30169
1384,32.574493
1385,77.7931
1386,73.71206
1387,71.802376
1388,68.6987
1389,52.98578
1390,53.22239
1391,51.443203
1392,60.430824
1393,35.608513
1394,40.452858
1395,53.18011
1396,31.595793
1397,81.93049
1398,61.946983
1399,67.89544
1400,77.345146
1401,41.80954
1402,34.43917
1403,45.39327
1404,53.601612
1405,48.060585
1406,73.426544
1407,53.816017
1408,62.51164
1409,58.36876
1410,43.909348
1411,33.512688
1412,39.322212
1413,25.701864
1414,53.11135
1415,66.14497
1416,78.677864
1417,36.546295
1418,50.80487
1419,30.16843
1420,68.34356
1421,76.33308
1422,60.174816
1423,74.754036
1424,69.20946
1425,71.13004
1426,53.773743
1427,74.66789
1428,50.13232
1429,82.73724
1430,76.5492
1431,49.06229
1432,60.8412
1433,65.09231
1434,46.241585
1435,54.90685
1436,66.6278
1437,75.16981
1438,40.464622
1439,28.224789
1440,62.051147
1441,88.26612
1442,75.463745
1443,59.652275
1444,68.39213
1445,42.726395
1446,47.054688
1447,61.172245
1448,50.859863
1449,59.417824
1450,28.477911
1451,71.944214
1452,30.756113
1453,46.852116
1454,50.837334
1455,34.342865
1456,58.744576
1457,59.626488
1458,24.528986
1459,67.305855
1460,69.33474
1461,63.29822
1462,71.01437
1463,49.24353
1464,55.68345
1465,49.74531
1466,102.48695
1467,45.876804
1468,64.60035
1469,47.359238
1470,73.50329
1471,40.312588
1472,45.653206
1473,34.176125
1474,49.63925
1475,35.63069
1476,42.356026
1477,45.983578
1478,51.455673
1479,60.046333
1480,35.585396
1481,68.66174
1482,68.954506
1483,62.083206
1484,64.20042
1485,59.75302
1486,52.170338
1487,40.492622
1488,89.06345
1489,46.785145
1490,70.32549
1491,70.67833
1492,61.08779
1493,58.109367
1494,43.38138
1495,92.02381
1496,30.8094
1497,47.93306
1498,58.70349
1499,29.504
1500,28.238913
1501,66.99046
1502,40.04239
1503,48.46636
1504,26.307775
1505,72.18578
1506,57.091705
1507,33.93574
1508,75.48534
1509,53.935635
1510,79.788925
1511,83.872826
1512,27.908205
1513,22.206888
1514,78.02776
1515,74.17983
1516,57.65173
1517,69.69518
1518,56.3171
1519,63.640106
1520,34.810356
1521,87.46704
1522,28.579546
1523,43.243687
1524,48.09469
1525,77.025536
1526,67.32946
1527,29.979855
1528,71.61136
1529,60.913742
1530,48.69867
1531,50.066307
1532,51.882263
1533,55.636406
1534,62.080246
1535,55.646984
1536,40.810947
1537,88.17811
1538,35.436623
1539,57.713936
1540,52.220863
1541,72.2762
1542,59.71601
1543,71.791275
1544,60.601013
1545,94.27303
1546,77.6975
1547,61.22194
1548,32.795994
1549,71.58434
1550,70.92494
1551,45.834183
1552,65.40522
1553,33.67968
1554,42.023144
1555,45.219543
1556,40.236965
1557,40.716553
1558,69.36001
1559,60.515785
1560,33.1932
1561,31.833553
1562,86.38736
1563,48.773407
1564,32.3747
1565,52.85593
1566,65.977234
1567,33.94611
1568,65.28719
1569,83.31706
1570,36.690685
1571,59.25791
1572,54.93672
1573,62.37857
1574,56.61345
1575,61.75249
1576,46.17285
1577,47.48211
1578,66.95447
1579,80.44804
1580,71.02038
1581,59.567184
1582,53.55343
1583,77.95312
1584,47.72415
1585,82.35019
1586,84.27191
1587,67.7516
1588,52.844963
1589,46.11384
1590,39.625935
1591,90.57138
1592,81.9679
1593,68.1463
1594,60.51245
1595,49.30284
1596,72.41254
1597,63.689804
1598,56.564556
1599,64.70864
1600,53.194965
1601,55.902493
1602,53.423283
1603,46.803833
1604,31.932493
1605,30.554848
1606,72.208534
1607,77.00742
1608,44.35225
1609,50.456905
1610,80.9643
1611,59.800224
1612,72.29206
1613,51.03167
1614,76.374664
1615,60.386936
1616,41.805744
1617,36.180412
1618,75.11237
1619,44.97697
1620,68.067955
1621,76.22851
1622,86.28753
1623,55.683273
1624,26.781698
1625,38.996403
1626,67.94941
1627,55.93113
1628,52.977448
1629,45.110718
1630,36.502098
1631,41.684296
1632,60.369713
1633,72.92454
1634,72.799904
1635,84.321045
1636,26.705784
1637,39.93261
1638,62.583652
1639,40.333366
1640,47.325363
1641,46.959984
1642,43.83441
1643,27.108545
1644,76.68694
1645,35.94361
1646,49.628906
1647,75.78362
1648,41.01558
1649,65.297195
1650,92.82271
1651,32.428116
1652,82.12223
1653,35.966946
1654,50.083252
1655,67.18498
1656,78.37499
1657,63.493294
1658,49.104485
1659,37.397514
1660,40.925964
1661,84.47224
1662,35.219986
1663,49.31122
1664,39.05304
1665,39.55028
1666,71.65221
1667,38.739555
1668,50.30406
1669,49.551956
1670,48.938896
1671,39.30859
1672,77.20524
1673,37.30507
1674,46.632576
1675,59.065926
1676,48.084816
1677,48.417152
1678,44.78132
1679,67.19483
1680,66.97936
1681,26.108929
1682,76.54142
1683,78.17805
1684,38.111855
1685,56.330334
1686,43.496925
1687,78.45503
1688,37.47309
1689,49.39527
1690,68.82926
1691,61.592716
1692,37.145233
1693,67.937515
1694,32.444344
1695,55.372517
1696,78.01752
1697,68.86877
1698,85.01621
1699,65.52829
1700,49.672306
1701,60.861702
1702,60.608418
1703,80.43842
1704,84.10534
1705,52.979954
1706,58.12635
1707,30.16666
1708,59.826973
1709,55.682926
1710,54.648666
1711,84.720695
1712,51.422234
1713,41.27269
1714,35.69006
1715,59.32693
1716,54.963417
1717,27.790003
1718,40.37248
1719,67.01943
1720,26.46553
1721,26.589779
1722,79.29246
1723,85.9134
1724,27.000572
1725,76.005165
1726,73.83735
1727,41.07145
1728,57.25917
1729,88.033585
1730,45.25117
1731,73.25718
1732,55.21669
1733,35.313145
1734,65.440025
1735,32.14264
1736,78.53098
1737,39.441048
1738,71.24329
1739,54.556335
1740,41.899796
1741,81.12771
1742,79.18227
1743,30.845755
1744,64.76344
1745,29.56291
1746,66.07119
1747,34.127327
1748,66.72294
1749,58.963707
1750,58.43901
1751,72.83912
1752,80.6527
1753,73.998604
1754,30.505709
1755,34.30021
1756,44.118702
1757,42.44442
1758,68.5035
1759,46.49869
1760,75.04975
1761,28.954477
1762,30.859438
1763,50.280815
1764,62.01908
1765,77.934044
1766,51.772987
1767,26.503662
1768,50.06481
1769,87.883675
1770,26.413363
1771,63.06474
1772,56.92424
1773,61.189445
1774,28.475027
1775,51.75437
1776,32.93164
1777,68.10599
1778,59.430973
1779,57.884647
1780,44.71905
1781,71.55299
1782,86.89951
1783,72.60403
1784,63.330315
1785,85.33715
1786,95.22363
1787,39.10879
1788,81.61742
1789,30.051506
1790,65.11175
1791,57.103443
1792,59.921146
1793,66.10462
1794,48.130135
1795,44.811966
1796,27.815516
1797,86.79437
1798,54.894604
1799,55.89463
1800,33.76001
1801,86.61141
1802,29.73627
1803,62.400566
1804,67.84481
1805,42.57498
1806,59.750263
1807,34.18118
1808,38.78779
1809,53.090317
1810,50.147495
1811,51.874733
1812,54.3985
1813,55.767483
1814,74.21388
1815,26.485952
1816,67.5125
1817,73.75677
1818,54.376274
1819,61.835907
1820,79.94361
1821,59.21944
1822,79.20927
1823,38.182285
1824,44.988045
1825,44.943493
1826,50.6397
1827,42.55616
1828,60.879852
1829,67.91581
1830,33.320026
1831,51.550117
1832,44.06891
1833,38.150047
1834,57.1371
1835,82.86694
1836,38.268993
1837,42.339756
1838,55.976505
1839,57.072098
1840,88.20933
1841,27.952497
1842,38.122223
1843,62.546173
1844,40.094826
1845,45.292538
1846,77.46397
1847,38.721436
1848,60.857693
1849,50.47413
1850,40.044975
1851,67.56744
1852,91.59192
1853,21.086386
1854,69.436745
1855,58.35798
1856,38.19399
1857,28.28144
1858,54.69704
1859,35.565357
1860,48.20516
1861,46.39215
1862,35.167725
1863,74.69853
1864,55.866997
1865,80.858086
1866,70.84892
1867,60.676582
1868,69.28455
1869,86.13311
1870,36.914925
1871,27.821783
1872,71.25607
1873,51.920456
